img_id,ty,mod,orig_id,sdir_id,coord_z,coord_y,coord_x
rem_559,rem,real,LIDC-IDRI-0036,3000521,73,312,141
rem_56,rem,real,LIDC-IDRI-0060,3000575,29,224,344
rem_560,rem,real,LIDC-IDRI-0037,3000573,60,288,407
rem_561,rem,real,LIDC-IDRI-0041,3000568,102,337,321
rem_562,rem,real,LIDC-IDRI-0043,3000629,29,219,136
rem_563,rem,real,LIDC-IDRI-0043,3000629,58,324,401
rem_565,rem,real,LIDC-IDRI-0044,3000571,97,380,146
rem_566,rem,real,LIDC-IDRI-0044,3000571,83,314,138
rem_567,rem,real,LIDC-IDRI-0044,3000571,75,223,105
rem_568,rem,real,LIDC-IDRI-0045,3000547,47,192,280
rem_569,rem,real,LIDC-IDRI-0045,3000547,65,365,111
rem_570,rem,real,LIDC-IDRI-0045,3000547,51,202,302
rem_571,rem,real,LIDC-IDRI-0045,3000547,84,326,333
rem_573,rem,real,LIDC-IDRI-0045,3000547,63,360,392
rem_574,rem,real,LIDC-IDRI-0047,3000552,57,284,142
rem_575,rem,real,LIDC-IDRI-0048,3000624,135,325,354
rem_577,rem,real,LIDC-IDRI-0049,3000627,68,216,138
rem_578,rem,real,LIDC-IDRI-0051,3000609,39,243,338
rem_579,rem,real,LIDC-IDRI-0051,3000609,55,192,164
rem_58,rem,real,LIDC-IDRI-0061,3000560,33,201,332
rem_580,rem,real,LIDC-IDRI-0052,3000625,47,309,154
rem_581,rem,real,LIDC-IDRI-0053,3000615,65,173,197
rem_582,rem,real,LIDC-IDRI-0054,3000565,49,289,402
rem_583,rem,real,LIDC-IDRI-0055,3000581,19,290,186
rem_584,rem,real,LIDC-IDRI-0055,3000581,17,286,375
rem_585,rem,real,LIDC-IDRI-0056,3000535,166,304,305
rem_586,rem,real,LIDC-IDRI-0059,3000564,33,382,324
rem_587,rem,real,LIDC-IDRI-0060,3000575,53,234,398
rem_588,rem,real,LIDC-IDRI-0060,3000575,21,246,172
rem_589,rem,real,LIDC-IDRI-0060,3000575,30,224,344
rem_59,rem,real,LIDC-IDRI-0061,3000560,35,298,286
rem_590,rem,real,LIDC-IDRI-0060,3000575,76,303,384
rem_591,rem,real,LIDC-IDRI-0061,3000560,34,201,332
rem_593,rem,real,LIDC-IDRI-0063,3000555,67,333,187
rem_595,rem,real,LIDC-IDRI-0066,5576,151,355,194
rem_596,rem,real,LIDC-IDRI-0067,3000708,131,280,428
rem_597,rem,real,LIDC-IDRI-0068,4,55,222,410
rem_598,rem,real,LIDC-IDRI-0068,4,47,204,157
rem_599,rem,real,LIDC-IDRI-0069,3079,97,369,168
rem_6,rem,real,LIDC-IDRI-0011,3000559,99,331,111
rem_60,rem,real,LIDC-IDRI-0063,3000555,66,333,187
rem_600,rem,real,LIDC-IDRI-0069,3079,54,371,125
rem_601,rem,real,LIDC-IDRI-0073,3000698,76,330,306
rem_602,rem,real,LIDC-IDRI-0073,3000698,22,270,339
rem_603,rem,real,LIDC-IDRI-0074,3000704,30,241,180
rem_604,rem,real,LIDC-IDRI-0075,30083,38,253,194
rem_605,rem,real,LIDC-IDRI-0078,3165,42,170,361
rem_607,rem,real,LIDC-IDRI-0079,3278,45,386,361
rem_608,rem,real,LIDC-IDRI-0081,3000649,60,298,161
rem_609,rem,real,LIDC-IDRI-0082,3000701,70,332,108
rem_61,rem,real,LIDC-IDRI-0063,3000555,43,300,219
rem_610,rem,real,LIDC-IDRI-0091,2,37,273,176
rem_611,rem,real,LIDC-IDRI-0092,3000774,64,304,204
rem_612,rem,real,LIDC-IDRI-0095,5610,137,234,366
rem_613,rem,real,LIDC-IDRI-0095,5610,151,197,419
rem_614,rem,real,LIDC-IDRI-0096,3000693,19,339,218
rem_616,rem,real,LIDC-IDRI-0098,3094,31,190,282
rem_617,rem,real,LIDC-IDRI-0104,5597,69,222,150
rem_619,rem,real,LIDC-IDRI-0109,3000690,112,367,336
rem_620,rem,real,LIDC-IDRI-0110,3309,80,368,197
rem_622,rem,real,LIDC-IDRI-0111,3000705,47,335,181
rem_625,rem,real,LIDC-IDRI-0115,3236,21,287,136
rem_626,rem,real,LIDC-IDRI-0117,3084,64,349,346
rem_627,rem,real,LIDC-IDRI-0119,5608,183,402,171
rem_628,rem,real,LIDC-IDRI-0120,3221,85,204,212
rem_629,rem,real,LIDC-IDRI-0120,3221,85,200,182
rem_631,rem,real,LIDC-IDRI-0120,3221,120,281,214
rem_632,rem,real,LIDC-IDRI-0121,3000776,118,166,287
rem_633,rem,real,LIDC-IDRI-0124,3,49,287,393
rem_634,rem,real,LIDC-IDRI-0128,3000740,85,315,302
rem_635,rem,real,LIDC-IDRI-0129,2,189,355,188
rem_636,rem,real,LIDC-IDRI-0129,2,200,277,328
rem_637,rem,real,LIDC-IDRI-0130,5582,212,267,185
rem_638,rem,real,LIDC-IDRI-0131,3000694,76,377,345
rem_639,rem,real,LIDC-IDRI-0132,3163,30,367,414
rem_64,rem,real,LIDC-IDRI-0068,4,54,222,410
rem_640,rem,real,LIDC-IDRI-0132,5418,41,375,107
rem_641,rem,real,LIDC-IDRI-0133,3000689,199,324,211
rem_642,rem,real,LIDC-IDRI-0133,3000689,103,362,179
rem_643,rem,real,LIDC-IDRI-0134,5508,54,356,343
rem_646,rem,real,LIDC-IDRI-0136,3133,54,326,181
rem_647,rem,real,LIDC-IDRI-0136,3133,41,319,365
rem_648,rem,real,LIDC-IDRI-0136,3133,30,195,351
rem_649,rem,real,LIDC-IDRI-0137,3,38,272,116
rem_65,rem,real,LIDC-IDRI-0068,4,46,204,157
rem_650,rem,real,LIDC-IDRI-0139,3000692,72,371,303
rem_651,rem,real,LIDC-IDRI-0140,5585,303,204,96
rem_652,rem,real,LIDC-IDRI-0141,5606,165,194,155
rem_653,rem,real,LIDC-IDRI-0142,5593,132,217,98
rem_654,rem,real,LIDC-IDRI-0144,3000703,67,300,403
rem_656,rem,real,LIDC-IDRI-0144,3000703,69,370,334
rem_66,rem,real,LIDC-IDRI-0069,3079,96,369,168
rem_661,rem,real,LIDC-IDRI-0150,3185,13,291,154
rem_662,rem,real,LIDC-IDRI-0151,3144,38,316,417
rem_663,rem,real,LIDC-IDRI-0151,5408,41,301,409
rem_664,rem,real,LIDC-IDRI-0152,3000696,77,198,216
rem_665,rem,real,LIDC-IDRI-0153,3000669,57,209,216
rem_668,rem,real,LIDC-IDRI-0159,3,65,196,119
rem_669,rem,real,LIDC-IDRI-0160,3,76,395,366
rem_67,rem,real,LIDC-IDRI-0069,3079,53,371,125
rem_670,rem,real,LIDC-IDRI-0160,3,76,291,240
rem_671,rem,real,LIDC-IDRI-0161,2,168,216,99
rem_672,rem,real,LIDC-IDRI-0162,2,57,212,149
rem_673,rem,real,LIDC-IDRI-0164,2,40,275,323
rem_674,rem,real,LIDC-IDRI-0164,2,90,217,189
rem_68,rem,real,LIDC-IDRI-0073,3000698,75,330,306
rem_681,rem,real,LIDC-IDRI-0179,2,25,287,239
rem_682,rem,real,LIDC-IDRI-0179,2,60,346,183
rem_683,rem,real,LIDC-IDRI-0181,3,41,300,325
rem_684,rem,real,LIDC-IDRI-0181,3,87,350,347
rem_685,rem,real,LIDC-IDRI-0181,3,79,361,379
rem_686,rem,real,LIDC-IDRI-0181,3,68,359,365
rem_687,rem,real,LIDC-IDRI-0181,3,56,262,344
rem_688,rem,real,LIDC-IDRI-0181,3,75,329,313
rem_689,rem,real,LIDC-IDRI-0182,3,58,288,354
rem_69,rem,real,LIDC-IDRI-0073,3000698,21,270,339
rem_690,rem,real,LIDC-IDRI-0183,3,28,344,167
rem_692,rem,real,LIDC-IDRI-0186,3,19,306,345
rem_693,rem,real,LIDC-IDRI-0186,3,60,216,415
rem_694,rem,real,LIDC-IDRI-0190,3,37,264,400
rem_695,rem,real,LIDC-IDRI-0194,2,56,234,355
rem_696,rem,real,LIDC-IDRI-0194,2,44,212,331
rem_697,rem,real,LIDC-IDRI-0195,3,51,206,341
rem_698,rem,real,LIDC-IDRI-0195,3,96,270,298
rem_699,rem,real,LIDC-IDRI-0195,3,80,197,358
rem_70,rem,real,LIDC-IDRI-0074,3000704,29,241,180
rem_700,rem,real,LIDC-IDRI-0195,3,48,300,105
rem_701,rem,real,LIDC-IDRI-0195,3,27,249,199
rem_702,rem,real,LIDC-IDRI-0195,3,86,371,336
rem_704,rem,real,LIDC-IDRI-0196,4,34,303,146
rem_705,rem,real,LIDC-IDRI-0199,2,68,331,199
rem_706,rem,real,LIDC-IDRI-0204,3,105,364,362
rem_707,rem,real,LIDC-IDRI-0206,102,89,239,129
rem_708,rem,real,LIDC-IDRI-0207,2,172,256,165
rem_709,rem,real,LIDC-IDRI-0209,4,96,374,178
rem_71,rem,real,LIDC-IDRI-0075,30083,37,253,194
rem_710,rem,real,LIDC-IDRI-0213,3,37,331,126
rem_711,rem,real,LIDC-IDRI-0217,4,38,281,159
rem_712,rem,real,LIDC-IDRI-0217,4,102,320,212
rem_713,rem,real,LIDC-IDRI-0217,4,53,272,116
rem_714,rem,real,LIDC-IDRI-0219,4,82,278,182
rem_716,rem,real,LIDC-IDRI-0220,2,90,190,140
rem_718,rem,real,LIDC-IDRI-0223,2,192,358,294
rem_719,rem,real,LIDC-IDRI-0223,2,42,259,342
rem_72,rem,real,LIDC-IDRI-0078,3165,41,170,361
rem_720,rem,real,LIDC-IDRI-0228,4,19,269,381
rem_722,rem,real,LIDC-IDRI-0229,4,38,305,353
rem_723,rem,real,LIDC-IDRI-0229,4,41,284,103
rem_724,rem,real,LIDC-IDRI-0229,4,46,254,110
rem_725,rem,real,LIDC-IDRI-0230,4,48,288,365
rem_726,rem,real,LIDC-IDRI-0234,4,92,311,368
rem_728,rem,real,LIDC-IDRI-0236,2,34,350,412
rem_730,rem,real,LIDC-IDRI-0240,4,81,331,347
rem_731,rem,real,LIDC-IDRI-0240,4,64,216,386
rem_732,rem,real,LIDC-IDRI-0243,4,88,209,174
rem_733,rem,real,LIDC-IDRI-0244,2,84,174,153
rem_734,rem,real,LIDC-IDRI-0244,2,61,230,181
rem_736,rem,real,LIDC-IDRI-0249,3,185,223,346
rem_737,rem,real,LIDC-IDRI-0249,3,127,372,198
rem_738,rem,real,LIDC-IDRI-0250,2,46,325,367
rem_739,rem,real,LIDC-IDRI-0250,2,48,352,364
rem_74,rem,real,LIDC-IDRI-0079,3278,44,386,361
rem_740,rem,real,LIDC-IDRI-0252,2,58,227,202
rem_742,rem,real,LIDC-IDRI-0258,2,46,355,352
rem_743,rem,real,LIDC-IDRI-0259,4,118,354,110
rem_744,rem,real,LIDC-IDRI-0260,2,88,195,228
rem_745,rem,real,LIDC-IDRI-0260,2,97,318,126
rem_747,rem,real,LIDC-IDRI-0262,2,87,259,106
rem_748,rem,real,LIDC-IDRI-0264,2,114,361,168
rem_749,rem,real,LIDC-IDRI-0274,6,53,307,147
rem_75,rem,real,LIDC-IDRI-0081,3000649,59,298,161
rem_750,rem,real,LIDC-IDRI-0276,3,81,358,352
rem_751,rem,real,LIDC-IDRI-0277,4,25,281,134
rem_752,rem,real,LIDC-IDRI-0294,3000019,72,205,314
rem_754,rem,real,LIDC-IDRI-0298,3000663,117,355,170
rem_755,rem,real,LIDC-IDRI-0300,3000658,183,112,191
rem_756,rem,real,LIDC-IDRI-0300,3000658,174,233,107
rem_757,rem,real,LIDC-IDRI-0300,3000658,169,123,364
rem_758,rem,real,LIDC-IDRI-0304,3000040,51,353,398
rem_759,rem,real,LIDC-IDRI-0305,2,25,310,167
rem_76,rem,real,LIDC-IDRI-0082,3000701,69,332,108
rem_760,rem,real,LIDC-IDRI-0305,2,59,194,276
rem_761,rem,real,LIDC-IDRI-0305,2,122,363,300
rem_762,rem,real,LIDC-IDRI-0305,2,101,251,349
rem_763,rem,real,LIDC-IDRI-0305,2,106,171,166
rem_764,rem,real,LIDC-IDRI-0308,32236,329,261,84
rem_765,rem,real,LIDC-IDRI-0308,32236,146,365,336
rem_767,rem,real,LIDC-IDRI-0311,2,36,310,160
rem_768,rem,real,LIDC-IDRI-0312,2,199,343,454
rem_77,rem,real,LIDC-IDRI-0091,2,36,273,176
rem_770,rem,real,LIDC-IDRI-0315,5416,51,358,324
rem_772,rem,real,LIDC-IDRI-0321,2,88,292,405
rem_774,rem,real,LIDC-IDRI-0332,30078,129,224,118
rem_775,rem,real,LIDC-IDRI-0332,30242,18,263,329
rem_776,rem,real,LIDC-IDRI-0334,3226,44,318,78
rem_777,rem,real,LIDC-IDRI-0334,3226,71,265,202
rem_778,rem,real,LIDC-IDRI-0337,3124,62,227,91
rem_779,rem,real,LIDC-IDRI-0340,30356,351,309,387
rem_78,rem,real,LIDC-IDRI-0092,3000774,63,304,204
rem_780,rem,real,LIDC-IDRI-0344,1780,200,335,104
rem_781,rem,real,LIDC-IDRI-0346,5487,54,392,309
rem_782,rem,real,LIDC-IDRI-0347,5403,62,322,108
rem_784,rem,real,LIDC-IDRI-0348,30086,41,237,350
rem_785,rem,real,LIDC-IDRI-0353,2,62,264,396
rem_787,rem,real,LIDC-IDRI-0354,5482,54,338,80
rem_788,rem,real,LIDC-IDRI-0359,3096,25,241,377
rem_789,rem,real,LIDC-IDRI-0360,5395,121,263,339
rem_79,rem,real,LIDC-IDRI-0095,5610,136,234,366
rem_791,rem,real,LIDC-IDRI-0362,3000048,39,296,113
rem_793,rem,real,LIDC-IDRI-0365,5409,37,268,402
rem_794,rem,real,LIDC-IDRI-0366,5479,39,347,160
rem_796,rem,real,LIDC-IDRI-0368,5445,69,206,116
rem_799,rem,real,LIDC-IDRI-0378,5404,64,315,95
rem_8,rem,real,LIDC-IDRI-0013,3000551,34,145,191
rem_80,rem,real,LIDC-IDRI-0095,5610,150,197,419
rem_801,rem,real,LIDC-IDRI-0385,30956,84,269,310
rem_803,rem,real,LIDC-IDRI-0387,5486,40,315,385
rem_804,rem,real,LIDC-IDRI-0388,3000685,50,308,172
rem_805,rem,real,LIDC-IDRI-0390,5437,49,266,165
rem_806,rem,real,LIDC-IDRI-0390,5437,63,243,159
rem_807,rem,real,LIDC-IDRI-0390,5437,73,208,409
rem_809,rem,real,LIDC-IDRI-0395,5488,89,351,363
rem_81,rem,real,LIDC-IDRI-0096,3000693,18,339,218
rem_810,rem,real,LIDC-IDRI-0395,5488,74,382,96
rem_812,rem,real,LIDC-IDRI-0404,30045,95,244,134
rem_813,rem,real,LIDC-IDRI-0404,30045,99,296,125
rem_814,rem,real,LIDC-IDRI-0407,3000004,86,185,229
rem_815,rem,real,LIDC-IDRI-0409,30082,234,329,308
rem_816,rem,real,LIDC-IDRI-0414,5439,55,262,205
rem_817,rem,real,LIDC-IDRI-0415,2,73,219,287
rem_818,rem,real,LIDC-IDRI-0426,5923,67,273,410
rem_819,rem,real,LIDC-IDRI-0432,31470,30,310,314
rem_82,rem,real,LIDC-IDRI-0097,3000738,132,279,148
rem_820,rem,real,LIDC-IDRI-0440,32130,155,156,304
rem_821,rem,real,LIDC-IDRI-0447,2,92,285,426
rem_823,rem,real,LIDC-IDRI-0451,3000315,66,372,218
rem_824,rem,real,LIDC-IDRI-0453,3000031,102,318,337
rem_825,rem,real,LIDC-IDRI-0454,30029,145,328,182
rem_826,rem,real,LIDC-IDRI-0462,30902,218,192,201
rem_828,rem,real,LIDC-IDRI-0464,2,35,256,145
rem_829,rem,real,LIDC-IDRI-0466,2,129,221,99
rem_83,rem,real,LIDC-IDRI-0098,3094,30,190,282
rem_830,rem,real,LIDC-IDRI-0466,2,135,226,208
rem_832,rem,real,LIDC-IDRI-0470,2,99,163,223
rem_834,rem,real,LIDC-IDRI-0474,3000045,24,335,203
rem_835,rem,real,LIDC-IDRI-0476,2,137,177,365
rem_836,rem,real,LIDC-IDRI-0476,2,110,211,363
rem_838,rem,real,LIDC-IDRI-0481,3000637,144,427,133
rem_839,rem,real,LIDC-IDRI-0484,3100,69,382,148
rem_84,rem,real,LIDC-IDRI-0104,5597,68,222,150
rem_840,rem,real,LIDC-IDRI-0484,5417,71,374,148
rem_841,rem,real,LIDC-IDRI-0485,3000643,102,221,367
rem_842,rem,real,LIDC-IDRI-0489,3,63,294,386
rem_844,rem,real,LIDC-IDRI-0489,3,46,349,368
rem_845,rem,real,LIDC-IDRI-0490,30073,226,233,357
rem_846,rem,real,LIDC-IDRI-0491,30324,218,419,194
rem_848,rem,real,LIDC-IDRI-0504,5925,60,128,137
rem_849,rem,real,LIDC-IDRI-0505,3000011,81,376,210
rem_85,rem,real,LIDC-IDRI-0108,3000699,99,180,140
rem_850,rem,real,LIDC-IDRI-0507,3000638,115,377,172
rem_852,rem,real,LIDC-IDRI-0507,3000638,80,360,343
rem_853,rem,real,LIDC-IDRI-0507,3000638,112,300,360
rem_854,rem,real,LIDC-IDRI-0508,30076,167,361,370
rem_856,rem,real,LIDC-IDRI-0510,30017,223,408,322
rem_857,rem,real,LIDC-IDRI-0510,30017,168,367,208
rem_858,rem,real,LIDC-IDRI-0510,30017,216,272,433
rem_860,rem,real,LIDC-IDRI-0510,30017,157,381,141
rem_861,rem,real,LIDC-IDRI-0515,3000520,108,357,208
rem_862,rem,real,LIDC-IDRI-0518,5922,75,371,394
rem_863,rem,real,LIDC-IDRI-0518,5922,32,329,362
rem_864,rem,real,LIDC-IDRI-0521,3000661,160,181,415
rem_865,rem,real,LIDC-IDRI-0523,2,107,172,161
rem_866,rem,real,LIDC-IDRI-0523,2,112,226,396
rem_867,rem,real,LIDC-IDRI-0525,2016,99,288,131
rem_868,rem,real,LIDC-IDRI-0526,5443,34,206,359
rem_869,rem,real,LIDC-IDRI-0526,5443,44,179,187
rem_871,rem,real,LIDC-IDRI-0527,5485,84,276,133
rem_872,rem,real,LIDC-IDRI-0529,30366,481,230,450
rem_873,rem,real,LIDC-IDRI-0530,30889,102,213,385
rem_874,rem,real,LIDC-IDRI-0533,5354,36,335,369
rem_877,rem,real,LIDC-IDRI-0553,32228,72,290,139
rem_878,rem,real,LIDC-IDRI-0562,30040,66,336,141
rem_879,rem,real,LIDC-IDRI-0565,3000285,53,294,359
rem_88,rem,real,LIDC-IDRI-0111,3000705,39,371,186
rem_882,rem,real,LIDC-IDRI-0577,5490,36,272,100
rem_883,rem,real,LIDC-IDRI-0579,3000293,63,248,407
rem_884,rem,real,LIDC-IDRI-0583,30077,77,373,400
rem_886,rem,real,LIDC-IDRI-0587,30058,76,185,318
rem_888,rem,real,LIDC-IDRI-0597,5481,21,351,336
rem_889,rem,real,LIDC-IDRI-0601,30047,218,316,68
rem_891,rem,real,LIDC-IDRI-0601,30047,210,272,315
rem_892,rem,real,LIDC-IDRI-0606,3617,223,298,187
rem_894,rem,real,LIDC-IDRI-0608,30022,83,356,131
rem_895,rem,real,LIDC-IDRI-0608,30022,138,238,97
rem_896,rem,real,LIDC-IDRI-0614,30983,259,318,367
rem_897,rem,real,LIDC-IDRI-0614,30983,166,175,374
rem_899,rem,real,LIDC-IDRI-0619,2,147,346,371
rem_9,rem,real,LIDC-IDRI-0013,3000551,41,182,178
rem_900,rem,real,LIDC-IDRI-0624,30071,145,254,94
inj_1,inj,real,LIDC-IDRI-0004,3000534,165,328,147
inj_10,inj,real,LIDC-IDRI-0009,3000538,89,329,309
inj_100,inj,real,LIDC-IDRI-0049,3000627,72,132,325
inj_1000,inj,real,LIDC-IDRI-0535,30033,117,341,151
inj_1001,inj,real,LIDC-IDRI-0535,30033,107,415,331
inj_1002,inj,real,LIDC-IDRI-0535,30033,92,333,121
inj_1003,inj,real,LIDC-IDRI-0535,30033,145,271,167
inj_1004,inj,real,LIDC-IDRI-0537,30797,449,192,432
inj_1005,inj,real,LIDC-IDRI-0538,1889,166,371,312
inj_1006,inj,real,LIDC-IDRI-0539,2,116,400,359
inj_1007,inj,real,LIDC-IDRI-0541,5515,69,336,85
inj_101,inj,real,LIDC-IDRI-0049,3000627,65,370,183
inj_1010,inj,real,LIDC-IDRI-0542,31184,96,184,369
inj_1012,inj,real,LIDC-IDRI-0542,31184,254,277,62
inj_1013,inj,real,LIDC-IDRI-0543,30006,131,310,436
inj_1014,inj,real,LIDC-IDRI-0545,31181,124,290,403
inj_1015,inj,real,LIDC-IDRI-0545,31181,22,303,292
inj_1016,inj,real,LIDC-IDRI-0547,30883,49,300,401
inj_102,inj,real,LIDC-IDRI-0049,3000627,63,180,350
inj_1025,inj,real,LIDC-IDRI-0551,30749,177,348,117
inj_1028,inj,real,LIDC-IDRI-0554,3000684,230,406,161
inj_103,inj,real,LIDC-IDRI-0049,3000627,68,367,331
inj_1030,inj,real,LIDC-IDRI-0556,30079,145,283,142
inj_1032,inj,real,LIDC-IDRI-0556,30079,86,341,217
inj_1033,inj,real,LIDC-IDRI-0557,1854,113,359,122
inj_1034,inj,real,LIDC-IDRI-0557,1854,207,174,412
inj_1035,inj,real,LIDC-IDRI-0558,30010,173,393,100
inj_1036,inj,real,LIDC-IDRI-0559,3,73,392,380
inj_1039,inj,real,LIDC-IDRI-0562,30040,232,385,153
inj_104,inj,real,LIDC-IDRI-0049,3000627,72,277,431
inj_1040,inj,real,LIDC-IDRI-0563,3000053,84,190,77
inj_1041,inj,real,LIDC-IDRI-0563,3000053,99,266,39
inj_1042,inj,real,LIDC-IDRI-0563,3000053,74,159,127
inj_1043,inj,real,LIDC-IDRI-0565,3000285,93,254,439
inj_1044,inj,real,LIDC-IDRI-0565,3000285,85,234,116
inj_1046,inj,real,LIDC-IDRI-0565,3000285,102,274,423
inj_1048,inj,real,LIDC-IDRI-0567,30068,95,405,355
inj_1049,inj,real,LIDC-IDRI-0567,30068,231,347,415
inj_1050,inj,real,LIDC-IDRI-0568,31261,194,384,365
inj_1051,inj,real,LIDC-IDRI-0568,31261,125,268,109
inj_1052,inj,real,LIDC-IDRI-0568,31261,60,345,152
inj_1053,inj,real,LIDC-IDRI-0568,31261,134,224,93
inj_1054,inj,real,LIDC-IDRI-0569,3000286,44,359,362
inj_1055,inj,real,LIDC-IDRI-0569,3000286,123,446,186
inj_1056,inj,real,LIDC-IDRI-0569,3000286,55,318,94
inj_1059,inj,real,LIDC-IDRI-0576,30051,144,409,396
inj_106,inj,real,LIDC-IDRI-0049,3000627,64,174,366
inj_1061,inj,real,LIDC-IDRI-0577,5490,43,160,224
inj_1062,inj,real,LIDC-IDRI-0577,5490,39,312,128
inj_1063,inj,real,LIDC-IDRI-0577,5490,51,388,319
inj_1064,inj,real,LIDC-IDRI-0577,5490,19,361,356
inj_1066,inj,real,LIDC-IDRI-0580,30811,92,189,183
inj_1068,inj,real,LIDC-IDRI-0582,1438,232,436,175
inj_1069,inj,real,LIDC-IDRI-0582,1438,207,239,144
inj_107,inj,real,LIDC-IDRI-0049,3000627,62,363,336
inj_1070,inj,real,LIDC-IDRI-0582,1438,37,331,316
inj_1071,inj,real,LIDC-IDRI-0582,1438,280,437,184
inj_1073,inj,real,LIDC-IDRI-0582,1438,277,431,383
inj_1074,inj,real,LIDC-IDRI-0582,1438,80,237,409
inj_1075,inj,real,LIDC-IDRI-0582,1438,116,187,390
inj_1076,inj,real,LIDC-IDRI-0582,1438,297,127,406
inj_1077,inj,real,LIDC-IDRI-0583,30077,130,422,356
inj_1078,inj,real,LIDC-IDRI-0583,30077,152,193,176
inj_1081,inj,real,LIDC-IDRI-0583,30077,23,299,340
inj_1082,inj,real,LIDC-IDRI-0583,30077,112,283,92
inj_1083,inj,real,LIDC-IDRI-0583,30077,92,416,372
inj_1084,inj,real,LIDC-IDRI-0583,30077,98,245,416
inj_1085,inj,real,LIDC-IDRI-0583,30077,188,231,78
inj_1086,inj,real,LIDC-IDRI-0583,30077,90,253,104
inj_1088,inj,real,LIDC-IDRI-0583,30077,224,331,205
inj_109,inj,real,LIDC-IDRI-0049,3000627,66,372,348
inj_1090,inj,real,LIDC-IDRI-0583,30077,68,351,153
inj_1092,inj,real,LIDC-IDRI-0583,30077,198,218,137
inj_1093,inj,real,LIDC-IDRI-0583,30077,129,402,206
inj_1094,inj,real,LIDC-IDRI-0583,30077,153,389,225
inj_1096,inj,real,LIDC-IDRI-0583,30077,44,291,372
inj_1097,inj,real,LIDC-IDRI-0583,30077,209,339,440
inj_1098,inj,real,LIDC-IDRI-0583,30077,103,290,111
inj_11,inj,real,LIDC-IDRI-0009,3000538,153,339,207
inj_110,inj,real,LIDC-IDRI-0049,3000627,61,206,175
inj_1103,inj,real,LIDC-IDRI-0587,30058,74,424,341
inj_1104,inj,real,LIDC-IDRI-0587,30058,64,313,391
inj_1105,inj,real,LIDC-IDRI-0587,30058,122,380,141
inj_1106,inj,real,LIDC-IDRI-0587,30058,92,320,103
inj_1107,inj,real,LIDC-IDRI-0587,30058,173,340,412
inj_1108,inj,real,LIDC-IDRI-0587,30058,51,360,105
inj_1109,inj,real,LIDC-IDRI-0587,30058,78,399,278
inj_111,inj,real,LIDC-IDRI-0049,3000627,64,151,342
inj_1111,inj,real,LIDC-IDRI-0590,30726,243,257,422
inj_112,inj,real,LIDC-IDRI-0049,3000627,69,151,366
inj_1121,inj,real,LIDC-IDRI-0598,3000015,104,369,428
inj_1123,inj,real,LIDC-IDRI-0599,1996,238,441,339
inj_1124,inj,real,LIDC-IDRI-0601,30047,178,385,107
inj_1125,inj,real,LIDC-IDRI-0601,30047,220,366,299
inj_1127,inj,real,LIDC-IDRI-0602,30048,103,225,185
inj_1128,inj,real,LIDC-IDRI-0602,30048,71,227,386
inj_1129,inj,real,LIDC-IDRI-0602,30048,134,260,420
inj_113,inj,real,LIDC-IDRI-0051,3000609,92,296,106
inj_1130,inj,real,LIDC-IDRI-0604,30780,209,201,372
inj_1133,inj,real,LIDC-IDRI-0604,30780,331,264,148
inj_1134,inj,real,LIDC-IDRI-0604,30780,287,235,435
inj_1135,inj,real,LIDC-IDRI-0604,30780,200,232,374
inj_1136,inj,real,LIDC-IDRI-0605,31058,79,181,96
inj_1137,inj,real,LIDC-IDRI-0605,31058,102,255,448
inj_1139,inj,real,LIDC-IDRI-0605,31058,87,280,95
inj_114,inj,real,LIDC-IDRI-0052,3000625,188,237,353
inj_1140,inj,real,LIDC-IDRI-0605,31058,86,369,384
inj_1141,inj,real,LIDC-IDRI-0605,31058,109,171,407
inj_1142,inj,real,LIDC-IDRI-0606,3617,85,300,114
inj_1143,inj,real,LIDC-IDRI-0607,30082,87,201,94
inj_1144,inj,real,LIDC-IDRI-0607,30082,42,195,350
inj_1145,inj,real,LIDC-IDRI-0608,30022,123,222,167
inj_115,inj,real,LIDC-IDRI-0055,3000581,39,341,236
inj_1150,inj,real,LIDC-IDRI-0609,30764,307,144,143
inj_1151,inj,real,LIDC-IDRI-0611,5468,42,301,408
inj_1152,inj,real,LIDC-IDRI-0613,30052,231,299,64
inj_1153,inj,real,LIDC-IDRI-0614,30983,172,220,421
inj_1154,inj,real,LIDC-IDRI-0615,30885,140,232,89
inj_1155,inj,real,LIDC-IDRI-0615,30885,107,284,157
inj_1156,inj,real,LIDC-IDRI-0615,30885,112,289,392
inj_1158,inj,real,LIDC-IDRI-0617,30081,244,202,125
inj_116,inj,real,LIDC-IDRI-0055,3000581,17,288,318
inj_1166,inj,real,LIDC-IDRI-0624,30071,211,252,70
inj_1168,inj,real,LIDC-IDRI-0624,30071,129,393,188
inj_1169,inj,real,LIDC-IDRI-0624,30071,193,392,169
inj_1170,inj,real,LIDC-IDRI-0624,30071,82,392,179
inj_1171,inj,real,LIDC-IDRI-0624,30071,170,196,108
inj_1172,inj,real,LIDC-IDRI-0625,1560,287,301,465
inj_1173,inj,real,LIDC-IDRI-0625,1560,153,345,454
inj_118,inj,real,LIDC-IDRI-0055,3000581,48,334,415
inj_1183,inj,real,LIDC-IDRI-0629,30012,42,308,210
inj_1185,inj,real,LIDC-IDRI-0631,1465,258,356,112
inj_1186,inj,real,LIDC-IDRI-0631,1465,103,357,207
